id1,id1Pre,Name1,id2,id2Pre,Name2,wight
1946,62302,白居易,1554,52316,盧周鯨,1
1946,62302,白居易,1648,55416,任公叔,1
1946,62302,白居易,1668,55964,崔晉,1
1946,62302,白居易,1685,56272,崔子玉,1
1946,62302,白居易,1764,57849,崔存度,1
1946,62302,白居易,5706,182557,崔求,1
1946,62302,白居易,1794,58361,崔成輔,1
1946,62302,白居易,1865,59860,偉卿,1
1946,62302,白居易,1870,60465,幼史,1
1946,62302,白居易,1883,60877,佛光,1
1946,62302,白居易,1942,62274,白逸,1
1946,62302,白居易,1944,62291,白昊,1
1946,62302,白居易,1945,62296,白羅子,1
1946,62302,白居易,2086,73519,黎逢,1
1946,62302,白居易,2099,73696,侯繼,1
1946,62302,白居易,2284,78709,永讙,1
1946,62302,白居易,2320,79224,定光,1
1946,62302,白居易,2467,83272,梁守謙,1
1946,62302,白居易,2567,85257,淸閑,1
1946,62302,白居易,2654,87482,道保,1
1946,62302,白居易,2659,87513,道宗,1
1946,62302,白居易,2742,91029,李文略,1
1946,62302,白居易,2778,92532,李元爽,1
1946,62302,白居易,2791,92635,李石,1
1946,62302,白居易,2856,94836,李師稷,1
1946,62302,白居易,3051,103254,李次雲,1
1946,62302,白居易,3052,103260,李次虛,1
1946,62302,白居易,3079,103908,李士良,1
1946,62302,白居易,3149,105937,李款,1
1946,62302,白居易,3163,106650,李夷道,1
1946,62302,白居易,3295,112193,李普,1
1946,62302,白居易,3296,112199,李善白,1
1946,62302,白居易,1948,66246,韋應物,1
1946,62302,白居易,3379,115370,韋顗,1
1946,62302,白居易,3388,115496,韋山甫,1
1946,62302,白居易,3404,115638,韋績,1
1946,62302,白居易,3486,117304,韋長,1
1946,62302,白居易,3673,122512,蕭徹,1
1946,62302,白居易,3693,122777,蕭昕,1
1946,62302,白居易,3757,124055,蘇簡簡,1
1946,62302,白居易,3777,124270,樊素,1
1946,62302,白居易,3847,127477,英英,1
1946,62302,白居易,3859,127772,苗愔,1
1946,62302,白居易,3884,128415,薛台,1
1946,62302,白居易,4114,139469,獨孤郁,1
1946,62302,白居易,4122,139537,如滿,1
1946,62302,白居易,5863,501244,楊貞一,1
1946,62302,白居易,4267,143112,麴信陵,1
1946,62302,白居易,4544,148481,曹剛,1
1946,62302,白居易,5766,183469,呂熲,1
1946,62302,白居易,4695,152733,明準,1
1946,62302,白居易,4711,152932,鄂姬,1
1946,62302,白居易,4720,153251,阿容,1
1946,62302,白居易,4722,153264,阿軟,1
1946,62302,白居易,4748,153673,馬達,1
1946,62302,白居易,4749,153680,馬造,1
1946,62302,白居易,4760,154168,馬植,1
1946,62302,白居易,4777,154432,巨川,1
1946,62302,白居易,4800,154755,劉方輿,1
1946,62302,白居易,4912,160733,劉戒之,1
1946,62302,白居易,4960,163525,劉公輿,1
1946,62302,白居易,4987,163968,尉遲敬德,1
1946,62302,白居易,5092,167495,陳鴻,1
1946,62302,白居易,5106,167650,陳孝山,1
1946,62302,白居易,1949,68032,陽城,1
1946,62302,白居易,5163,168545,周浩,1
1946,62302,白居易,5198,169487,駱峻,1
1946,62302,白居易,5217,170251,母丘元,1
1946,62302,白居易,5257,172398,滕珦,1
1946,62302,白居易,5324,174481,姜發,1
1946,62302,白居易,5407,177467,智如,1
1946,62302,白居易,5412,177503,鄭方,1
1946,62302,白居易,5423,177653,鄭元,1
1946,62302,白居易,5527,178989,鄭居中,1
1946,62302,白居易,5551,180370,敏巢,1
1946,62302,白居易,3450,116242,韋式,1
1946,62302,白居易,3630,121851,范堯佐,1
1950,69876,白敏中,4042,133135,杜蘊,1
1956,70034,皇甫繼勳,4365,144838,妙空,1
1961,70112,皇甫澈,449,14513,王縉,1
1961,70112,皇甫澈,5359,175257,鍾紹京,1
1962,70135,皇甫大夫,3951,129681,黃山隱,1
1965,70156,皇甫松,1875,60507,牛僧孺,1
1966,70162,皇甫冉,312,8657,郭鄖,1
1966,70162,皇甫冉,361,11083,許鳴謙,1
1966,70162,皇甫冉,474,14868,王緒,1
1966,70162,皇甫冉,617,17764,王翁信,1
1966,70162,皇甫冉,643,18080,至弘,1
1966,70162,皇甫冉,708,22434,元盛,1
1966,70162,皇甫冉,841,25899,不空,1
1966,70162,皇甫冉,1194,36994,裴周,1
1966,70162,皇甫冉,1191,36955,裴陟,1
1966,70162,皇甫冉,1197,37017,裴闡,1
1966,70162,皇甫冉,1220,37288,孔巢父,1
1966,70162,皇甫冉,1229,37375,孔黨,1
1966,70162,皇甫冉,1954,70003,皇甫豫,1
1966,70162,皇甫冉,1989,72092,魏仲光,1
1966,70162,皇甫冉,2440,82847,顧萇,1
1966,70162,皇甫冉,2441,82847,顧裏,1
1966,70162,皇甫冉,2486,83498,湛然,1
1966,70162,皇甫冉,2714,89616,志彌,1
1966,70162,皇甫冉,2775,92504,李元系,1
1966,70162,皇甫冉,2822,93527,李承,1
1966,70162,皇甫冉,2995,101564,李源,1
1966,70162,皇甫冉,3040,102664,李渢,1
1966,70162,皇甫冉,3053,103266,李深,1
1966,70162,皇甫冉,3121,104998,李萬,1
1966,70162,皇甫冉,3269,110181,李風,1
1966,70162,皇甫冉,3460,116841,韋黃裳,1
1966,70162,皇甫冉,3640,121922,勤照,1
1966,70162,皇甫冉,3648,122001,莊納,1
1966,70162,皇甫冉,3668,122424,蕭獻士,1
1966,70162,皇甫冉,3724,123143,恭順皇后,1
1966,70162,皇甫冉,4103,138889,棲閑,1
1966,70162,皇甫冉,4398,145451,趙冽,1
1966,70162,皇甫冉,1967,70928,田濟,1
1966,70162,皇甫冉,5131,168062,陽浚,1
1966,70162,皇甫冉,1968,71117,鄭正則,1
1966,70162,皇甫冉,5592,181017,常謙光,1
1966,70162,皇甫冉,5597,181126,常伯能,1
1972,71450,皇甫會,1010,31996,張芳,1
1972,71450,皇甫會,935,29288,張仲甫,1
1972,71450,皇甫會,1973,71586,杜兼,1
1972,71450,皇甫會,4073,138459,權曙,1
1972,71450,皇甫會,4697,152746,明楚,1
1972,71450,皇甫會,5579,180672,懷契,1
1979,71886,息夫牧,819,24245,賈邕,1
1979,71886,息夫牧,1369,43160,尹徵,1
1979,71886,息夫牧,1542,52008,盧異,1
1979,71886,息夫牧,4882,160184,劉太冲,1
1993,72154,魏深,3331,112708,李當,1
1996,72172,魏萬,2903,97304,李白,1
1998,72201,魏謩,3338,112830,李忱,1
1999,72212,魏奉古,3440,116121,韋淑,1
2004,72307,魏知古,3271,110199,李隆基,1
2004,72307,魏知古,4150,140117,楊再思,1
2015,72402,吳融,3272,111458,李周,1
2015,72402,吳融,4509,147372,成汭,1
2015,72402,吳融,5387,177331,知古,1
2015,72402,吳融,5829,500677,悟空,1
2017,72684,吳顗,4563,148914,最澄,1
2018,72689,吳仁璧,5379,177152,錢鏐,1
2038,72969,吳越僧,5379,177152,錢鏐,1
2040,72982,吳兢,2287,78733,永泰公主,1
2043,73009,吳圓,3243,109273,李曜,1
2047,73095,吳人,5543,180095,鄭愔,1
2048,73101,吳筠,4319,143728,柳伯存,1
2048,73101,吳筠,4815,155333,劉承介,1
2050,73183,吳少微,1374,43243,尹思貞,1
2050,73183,吳少微,1800,58470,崔日用,1
2050,73183,吳少微,2314,79171,富嘉謨,1
2054,73237,程序,2219,76531,徐源,1
2054,73237,程序,2218,76525,徐涵,1
2054,73237,程序,5730,182874,徐泳,1
2057,73256,程行諶,864,26474,張說,1
2058,73268,程紫霄,4472,146737,惠江,1
2063,73306,程洛賓,3125,105027,李華,1
2079,73437,歸仁,820,24265,賈島,1
2081,73459,歸處訥,783,23656,石欽若,1
2085,73505,歸氏子,2712,88142,皮日休,1
2098,73633,修睦,3643,121945,夢微,1
2103,73741,侯道華,5728,182816,鄧太玄,1
2105,73753,侯喜,4494,147216,軒轅彌明,1
2108,73791,侯氏,1041,32583,張揆,1
2108,73791,侯氏,3332,112721,李炎,1
2113,73860,殷文圭,2875,95753,李德誠,1
2113,73860,殷文圭,3066,103568,李裕,1
2113,73860,殷文圭,4577,149060,田頵,1
2113,73860,殷文圭,4835,159129,劉崇龜,1
2113,73860,殷文圭,4838,159157,劉鹹,1
2113,73860,殷文圭,4981,163879,丘光庭,1
2118,73969,殷穆,5490,178543,鄭士,1
2124,74027,殷遙,4030,132488,杜士瞻,1
2125,74054,殷堯藩,304,8579,郭婉,1
2125,74054,殷堯藩,2126,74078,王羽士,1
2125,74054,殷堯藩,2428,81925,源寂,1
2125,74054,殷堯藩,3839,126112,韓勝,1
2125,74054,殷堯藩,4396,145425,趙宗儒,1
2125,74054,殷堯藩,4637,150428,景玄,1
2125,74054,殷堯藩,5557,180444,惟儼,1
2128,74303,殷陶,4047,133203,杜甫,1
2130,74316,殷少野,3666,122209,蕭穎士,1
2133,74344,伊璠,2483,83463,梁燭,1
2135,74357,詹敦仁,406,11863,王延政,1
2135,74357,詹敦仁,463,14770,王繼鵬,1
2135,74357,詹敦仁,4831,159101,劉巖,1
2135,74357,詹敦仁,5283,172873,介庵,1
2136,74415,詹琲,2137,74452,詹敬凝,1
2136,74415,詹琲,4485,146872,秦系,1
2136,74415,詹琲,5087,167458,陳守,1
2136,74415,詹琲,5089,167471,陳洪進,1
2139,74467,鮑君徽,3010,101793,李適,1
2142,74496,鮑溶,171,6480,文江,1
2142,74496,鮑溶,540,15897,王直,1
2142,74496,鮑溶,583,16824,王損之,1
2142,74496,鮑溶,1196,37009,裴居晦,1
2142,74496,鮑溶,2143,74615,僧特,1
2142,74496,鮑溶,2845,94182,李仁行,1
2142,74496,鮑溶,3204,107355,李黯,1
2142,74496,鮑溶,3516,117812,袁德師,1
2142,74496,鮑溶,3622,121748,范傳貞,1
2142,74496,鮑溶,3687,122679,蕭世,1
2142,74496,鮑溶,3772,124169,樊瓘,1
2142,74496,鮑溶,3865,127825,薛膺,1
2142,74496,鮑溶,4032,132513,杜式方,1
2142,74496,鮑溶,4478,146793,惠明,1
2142,74496,鮑溶,4517,147745,戒休,1
2142,74496,鮑溶,4553,148790,擇棲,1
2142,74496,鮑溶,4640,150462,羅讓,1
2142,74496,鮑溶,4706,152880,路羣,1
2142,74496,鮑溶,4747,153666,馬寬,1
2142,74496,鮑溶,4849,159621,劉修,1
2146,74858,鮑防,2147,74896,范傳質,1
2154,75033,魚玄機,229,7360,裒,1
2154,75033,魚玄機,2674,87675,左名場,1
2154,75033,魚玄機,3007,101709,李近仁,1
2154,75033,魚玄機,4565,148951,國香,1
2156,75138,魚又玄,4341,144530,柳公權,1
2159,75180,鄒象先,3666,122209,蕭穎士,1
2166,75303,包何,380,11608,王文,1
2166,75303,包何,501,15244,王汶,1
2166,75303,包何,1319,41212,孟瑤,1
2166,75303,包何,1345,42913,鄧珽,1
2166,75303,包何,2728,89775,李方直,1
2166,75303,包何,4142,139917,相里造,1
2167,75416,包穎,2235,77033,徐鉉,1
2168,75427,包佶,5658,181919,于邵,1
2169,75645,勾龍逢,1341,42748,孟知祥,1
2170,75650,勾令元,1445,48394,能光,1
2172,75666,幻夢,4563,148914,最澄,1
2176,75711,紀唐夫,2585,85418,溫庭筠,1
2184,75781,僧鸞,2938,99991,李粲,1
2189,75830,徐彥伯,4962,163542,劉知幾,1
2190,75929,徐彥若,4509,147372,成汭,1
2200,76043,徐融,2366,80452,宋齊丘,1
2203,76074,徐仁友,1267,38122,孫翃,1
2207,76107,徐仲雅,19,464,齊己,1
2207,76107,徐仲雅,4745,153644,馬殷,1
2210,76150,徐夤,44,3404,高元固,1
2210,76150,徐夤,254,7975,謝庭皓,1
2210,76150,徐夤,488,15110,王倜,1
2210,76150,徐夤,582,16810,王撙,1
2210,76150,徐夤,1475,48909,盧仁炯,1
2210,76150,徐夤,2084,73499,歸黯,1
2210,76150,徐夤,2385,81381,宋希邈,1
2210,76150,徐夤,2454,83048,潘承祐,1
2210,76150,徐夤,3949,129661,黃璞,1
2210,76150,徐夤,3960,130221,黃較,1
2210,76150,徐夤,3962,130233,黃輅,1
2210,76150,徐夤,4255,142853,楊鉅,1
2210,76150,徐夤,5098,167546,陳希畋,1
2210,76150,徐夤,5137,168107,月君,1
2210,76150,徐夤,2211,76406,無諸,1
2223,76635,徐凝,226,7334,玄陽,1
2223,76635,徐凝,2641,87359,海嶠,1
2223,76635,徐凝,2663,87544,道芬,1
2223,76635,徐凝,4628,150328,員嶠,1
2223,76635,徐凝,4744,153638,馬向,1
2224,76785,徐太妃,415,12722,王建,1
2231,76940,徐晶,2588,86115,溫西華,1
2235,77033,徐鉉,103,5237,應之,1
2235,77033,徐鉉,448,14507,王貞素,1
2235,77033,徐鉉,647,18120,亜仙,1
2235,77033,徐鉉,812,24192,賈戬,1
2235,77033,徐鉉,5668,182081,孫峴,1
2235,77033,徐鉉,5669,182081,孫現,1
2235,77033,徐鉉,1356,43004,子龍,1
2235,77033,徐鉉,1426,45569,奚含象,1
2235,77033,徐鉉,1863,59840,德邁,1
2235,77033,徐鉉,1988,72085,魏仲甫,1
2235,77033,徐鉉,2697,88025,查文徽,1
2235,77033,徐鉉,2948,100283,李從謙,1
2235,77033,徐鉉,2953,100319,李從益,1
2235,77033,徐鉉,2954,100334,李從善,1
2235,77033,徐鉉,3549,118278,蒯亮,1
2235,77033,徐鉉,3585,120416,越賓,1
2235,77033,徐鉉,5850,500967,蕭儼,1
2235,77033,徐鉉,3854,127707,苗武仲,1
2235,77033,徐鉉,4393,145398,趙宣輔,1
2235,77033,徐鉉,4674,152540,嚴續,1
2235,77033,徐鉉,4797,154689,劉彥貞,1
2235,77033,徐鉉,5110,167708,陳表用,1
2235,77033,徐鉉,5123,167792,陳覺,1
2235,77033,徐鉉,5159,168495,周宏祚,1
2235,77033,徐鉉,5161,168524,周宗,1
2235,77033,徐鉉,5180,169301,周后,1
2235,77033,徐鉉,5138,168113,月真,1
2235,77033,徐鉉,5296,173088,令狐克己,1
2235,77033,徐鉉,5358,175251,鍾皇后,1
2235,77033,徐鉉,5638,181580,王沂,1
2235,77033,徐鉉,5903,501814,鍾蒨,1
2237,78056,徐介,4047,133203,杜甫,1
2238,78062,徐鍇,2059,73279,程德琳,1
2240,78138,徐知仁,864,26474,張說,1
2242,78159,徐光溥,3969,130287,黃筌,1
2242,78159,徐光溥,4953,163372,劉羲叟,1
2250,78227,嵯峨天皇,382,11620,王文矩,1
2251,78242,空海,559,16066,王孝廉,1
2251,78242,空海,2601,86414,昶法,1
2251,78242,空海,5337,174975,義操,1
2260,78343,寇坦,4732,153451,厙狄履溫,1
2263,78384,房玄齡,3662,122157,蕭瑀,1
2266,78428,房孺復,2356,80157,竇常,1
2271,78605,房白,3666,122209,蕭穎士,1
2305,79096,安守範,5864,501245,楊鼎夫,1
2305,79096,安守範,5162,168537,周述,1
2305,79096,安守範,2846,94189,李仁肇,1
2307,79110,安鴻漸,4203,141505,楊凝式,1
2311,79151,安鳳,2208,76134,徐侃,1
2312,79157,安錡,820,24265,賈島,1
2317,79192,良乂,1517,51597,盧鄴,1
2323,79245,寶曆宮人,1231,37388,飛燕,1
2323,79245,寶曆宮人,4492,147203,輕鳳,1
2324,79256,竇庠,443,14380,王師簡,1
2324,79256,竇庠,2325,79270,王涯,1
2324,79256,竇庠,2074,73383,穆質,1
2324,79256,竇庠,4973,163643,丘岑,1
2324,79256,竇庠,5549,180342,符載,1
2327,79406,竇冀,5577,180586,懷素,1
2330,79575,竇鞏,4045,133185,杜如晦,1
2330,79575,竇鞏,4491,147196,東東,1
2333,79752,竇牟,5722,182718,盧坦,1
2333,79752,竇牟,2732,90958,李康,1
2333,79752,竇牟,4173,140709,楊侁,1
2333,79752,竇牟,4959,163518,劉公達,1
2337,79988,竇從一,3235,107853,李顯,1
2342,80023,竇梁賓,1538,51958,盧東表,1
2346,80056,寶希玠,3235,107853,李顯,1
2349,80101,竇蒙,2335,79914,寶臮,1
2350,80107,竇昉,336,9120,許子儒,1
2356,80157,竇常,1425,45562,奚陟,1
2356,80157,竇常,1512,51540,盧邁,1
2356,80157,竇常,1676,56094,崔廷,1
2356,80157,竇常,3261,110093,李匡,1
2356,80157,竇常,4184,140939,楊郇伯,1
2356,80157,竇常,5341,175007,普寧公主,1
2357,80309,宗晉卿,3235,107853,李顯,1
2366,80452,宋齊丘,4518,147759,慧度,1
2377,80742,宋濟,505,15273,王之渙,1
2379,80758,宋之問,105,5253,康庭芝,1
2379,80758,宋之問,215,7208,玄奘,1
2379,80758,宋之問,495,15194,王紹宗,1
2379,80758,宋之問,1295,39520,武崇訓,1
2379,80758,宋之問,1438,48192,上官庭芝,1
2379,80758,宋之問,1919,61986,朱思賢,1
2379,80758,宋之問,2283,78702,甯原悌,1
2379,80758,宋之問,1215,37234,弘景,1
2379,80758,宋之問,2653,87465,道俊,1
2379,80758,宋之問,3127,105074,李藹,1
2379,80758,宋之問,3270,110188,李隆業,1
2379,80758,宋之問,3287,112100,李夔,1
2379,80758,宋之問,3810,124960,韓法昭,1
2379,80758,宋之問,3881,128391,薛崇胤,1
2379,80758,宋之問,4148,140003,楊望,1
2401,81557,江采蘋,3271,110199,李隆基,1
2418,81814,馮涓,415,12722,王建,1
2419,81822,馮道,1552,52300,盧質,1
2419,81822,馮道,2331,79736,竇禹鈞,1
2420,81837,馮存澄,3271,110199,李隆基,1
2421,81843,馮戡,4344,144585,柳棠,1
2425,81902,馮少吉,3577,118747,姚合,1
2432,82045,顧雲,3823,125834,韓幹,1
2433,82103,顧非熊,852,26148,張齊物,1
2433,82103,顧非熊,1386,44430,司馬復,1
2433,82103,顧非熊,1914,61932,朱萬言,1
2433,82103,顧非熊,2212,76441,徐綸,1
2433,82103,顧非熊,4738,153527,馬儒乂,1
2433,82103,顧非熊,5103,167614,陳標,1
2433,82103,顧非熊,5133,168076,覺真,1
2433,82103,顧非熊,5309,174345,無能,1
2451,83005,潘唐,3957,130182,黃頗,1
2455,83059,潘佑,362,11090,許堅,1
2469,83284,梁寶,4399,145462,趙神德,1
2471,83301,梁補闕,5612,181238,米都知,1
2474,83328,梁載言,1855,59652,傅巖,1
2478,83381,梁昇卿,864,26474,張說,1
2479,83393,梁陟,1261,37835,孫逖,1
2481,83411,梁鍠,3157,106601,李中華,1
2484,83479,為山,634,17970,崔垂休,1
2484,83479,為山,1700,56676,崔胤,1
2487,83504,湛賁,4613,150048,呂渭,1
2489,83526,沈顔,3622,121748,范傳貞,1
2491,83555,沈麟,5350,175138,曾昭瑩,1
2492,83563,沈亞之,168,6458,文穎,1
2492,83563,沈亞之,2256,78313,寇立,1
2492,83563,沈亞之,2257,78319,寇至,1
2493,83645,沈廷瑞,4703,152791,昭瑩,1
2493,83645,沈廷瑞,5127,168021,陳智周,1
2494,83659,沈千運,4445,146530,史脩文,1
2502,83864,沈叔安,5743,183037,陸敬,1
2503,83875,沈佺期,3,44,龐邵,1
2503,83875,沈佺期,573,16643,王赦,1
2503,83875,沈佺期,1057,32899,張昌期,1
2503,83875,沈佺期,1413,45415,喬侃,1
2503,83875,沈佺期,3176,106829,李秦授,1
2503,83875,沈佺期,3198,107267,李旦,1
2503,83875,沈佺期,3282,111545,李賢,1
2503,83875,沈佺期,3372,115290,韋弼,1
2503,83875,沈佺期,2504,84235,薛崇胤,1
2503,83875,沈佺期,4000,130890,杜元志,1
2503,83875,沈佺期,4253,142841,楊兼,1
2503,83875,沈佺期,4682,152614,嚴凝,1
2503,83875,沈佺期,4954,163383,劉無得,1
2503,83875,沈佺期,5034,166407,陸餘慶,1
2503,83875,沈佺期,5308,174338,無礙,1
2511,84364,沈彬,512,15388,王定保,1
2511,84364,沈彬,2452,83011,潘天錫,1
2511,84364,沈彬,4850,159627,劉象,1
2513,84461,沈如筠,950,29450,張徵古,1
2513,84461,沈如筠,1384,44360,司馬承禎,1
2525,84586,法宣,2785,92595,李元景,1
2526,84592,法進,5251,172333,鑒真,1
2531,84690,法軌,3343,113015,李榮,1
2532,84701,法照,2555,85021,淸江,1
2532,84701,法照,5818,500513,無著,1
2538,84780,褚亮,1851,59602,樂彥,1
2538,84780,褚亮,2459,83094,潘徽,1
2538,84780,褚亮,2767,92412,李正己,1
2538,84780,褚亮,3467,116902,韋挺,1
2541,84840,褚琇,864,26474,張說,1
2545,84893,褚載,1363,43085,邢君牙,1
2545,84893,褚載,4411,145622,趙觀文,1
2546,84914,遠國,435,14223,王衍,1
2547,84920,遠公,435,14223,王衍,1
2559,85190,淸遠居士,2308,79116,安祿山,1
2560,85195,淸瀾,4036,132539,杜荀鶴,1
2563,85231,淸觀,4630,150350,圓珍,1
2570,85294,油蔚,5222,170315,卿卿,1
2572,85307,神龍從臣,911,28859,張仁亶,1
2573,85319,神秀,1206,37138,弘忍,1
2574,85324,神穎,430,12908,王季文,1
2584,85412,溫庭皓,2193,75947,徐商,1
2585,85418,溫庭筠,299,8547,郭道源,1
2585,85418,溫庭筠,369,11453,一行,1
2585,85418,溫庭筠,396,11735,王元裕,1
2585,85418,溫庭筠,629,17935,王知白,1
2585,85418,溫庭筠,1388,44449,司馬札,1
2585,85418,溫庭筠,2291,78762,騫生,1
2585,85418,溫庭筠,2386,81389,宋壽,1
2585,85418,溫庭筠,2590,86127,溫德彝,1
2585,85418,溫庭筠,2687,87812,大明俊,1
2585,85418,溫庭筠,3057,103306,李逸,1
2585,85418,溫庭筠,3202,107330,李晟,1
2585,85418,溫庭筠,3237,109170,李貽孫,1
2585,85418,溫庭筠,3265,110137,李肱,1
2585,85418,溫庭筠,5796,184036,李憶,1
2585,85418,溫庭筠,3497,117466,韋籌,1
2585,85418,溫庭筠,3507,117708,袁郊,1
2585,85418,溫庭筠,3683,122618,蕭鄴,1
2585,85418,溫庭筠,3889,128455,薛保雍,1
2585,85418,溫庭筠,4465,146686,泰恭,1
2585,85418,溫庭筠,4636,150417,圓鑒,1
2585,85418,溫庭筠,4983,163904,岳雪,1
2585,85418,溫庭筠,4984,163910,岳雲,1
2585,85418,溫庭筠,5108,167664,陳嘏,1
2585,85418,溫庭筠,5384,177313,知玄,1
2585,85418,溫庭筠,5489,178520,鄭遨,1
2595,86180,溫翁念,3358,114927,韋元旦,1
2600,86402,祝元膺,68,4767,高遂,1
2606,86459,鴻漸,2251,78242,空海,1
2606,86459,鴻漸,5745,183081,橘逸勢,1
2623,86649,祖詠,1142,35941,裴總,1
2623,86649,祖詠,4904,160645,劉梲,1
2627,86806,迥,4669,152000,嚴維,1
2631,86835,選人,71,4786,高士廉,1
2632,86852,郎士元,77,4869,高萬生,1
2632,86852,郎士元,555,16007,王棼,1
2632,86852,郎士元,1103,34642,張光,1
2632,86852,郎士元,1245,37620,孫頠,1
2632,86852,郎士元,1275,38209,孫願,1
2632,86852,郎士元,2276,78643,房士淸,1
2632,86852,郎士元,2338,79998,竇審,1
2632,86852,郎士元,2480,83405,梁鎭,1
2632,86852,郎士元,3068,103580,李遂,1
2632,86852,郎士元,3171,106774,李惠,1
2632,86852,郎士元,3429,116025,韋湛,1
2632,86852,郎士元,3543,118227,彭偃,1
2632,86852,郎士元,2633,87095,戴廣文,1
2632,86852,郎士元,4089,138707,林宗,1
2632,86852,郎士元,4188,140995,楊濟,1
2632,86852,郎士元,5014,165931,陸海,1
2632,86852,郎士元,5420,177620,鄭正則,1
2632,86852,郎士元,5603,181174,常著,1
2635,87268,滋野貞主,382,11620,王文矩,1
2637,87286,冷朝陽,983,30610,張深,1
2637,87286,冷朝陽,1618,53405,紅線,1
2664,87562,道恭,3129,105086,李世民,1
2685,87795,大易,1383,43558,司空曙,1
2686,87801,大愚,3551,118315,荆浩,1
2700,88038,布燮,2605,86450,洞雲,1
2702,88047,希道,492,15153,王叡,1
2703,88052,南詔驃信,4389,145356,趙叔達,1
2705,88066,南卓,2706,88068,副戎,1
2712,88142,皮日休,218,7241,玄福,1
2712,88142,皮日休,699,22235,元達,1
2712,88142,皮日休,2713,88275,裴謨,1
2712,88142,皮日休,1213,37213,弘惠,1
2712,88142,皮日休,1487,49138,盧獻卿,1
2712,88142,皮日休,1647,55406,任晦,1
2712,88142,皮日休,2080,73453,歸仁紹,1
2712,88142,皮日休,2187,75811,從勗,1
2712,88142,皮日休,2209,76140,徐修矩,1
2712,88142,皮日休,2711,88135,皮崇,1
2712,88142,皮日休,3988,130698,葉涵象,1
2712,88142,皮日休,4170,140652,楊鼎文,1
2712,88142,皮日休,5866,501254,楊台文,1
2712,88142,皮日休,4692,152694,嚴惲,1
2712,88142,皮日休,5175,169240,周景復,1
2724,89730,李彥遠,3528,117941,真珠,1
2730,89787,李商隱,118,5409,庾道蔚,1
2730,89787,李商隱,217,7235,玄微,1
2730,89787,李商隱,273,8152,謝防,1
2730,89787,李商隱,309,8621,郭旼,1
2730,89787,李商隱,384,11634,王顔,1
2730,89787,李商隱,412,11968,王瓘,1
2730,89787,李商隱,603,17578,王質,1
2730,89787,李商隱,615,17752,王全,1
2730,89787,李商隱,961,29543,張審禮,1
2730,89787,李商隱,1247,37636,孫綺,1
2730,89787,李商隱,1264,38094,孫朴,1
2730,89787,李商隱,1282,38275,孫簡,1
2730,89787,李商隱,1359,43041,子蒙,1
2730,89787,李商隱,1409,45314,住一,1
2730,89787,李商隱,1652,55464,崔雍,1
2730,89787,李商隱,1658,55696,崔袞,1
2730,89787,李商隱,1737,57398,崔福,1
2730,89787,李商隱,1759,57768,崔裕,1
2730,89787,李商隱,1813,58918,崔明,1
2730,89787,李商隱,1933,62122,白雲,1
2730,89787,李商隱,2134,74350,伊愼,1
2730,89787,李商隱,2296,78831,宇文鼎,1
2730,89787,李商隱,2319,79213,定子,1
2730,89787,李商隱,2359,80326,宗魯,1
2730,89787,李商隱,2387,81401,宋華陽,1
2730,89787,李商隱,2698,88030,在蒙,1
2730,89787,李商隱,2727,89755,李方玄,1
2730,89787,李商隱,2744,91042,李讓山,1
2730,89787,李商隱,2771,92469,李丕,1
2730,89787,李商隱,2792,92646,李西華,1
2730,89787,李商隱,2843,94170,李上[莫言],1
2730,89787,李商隱,3097,104748,李樞言,1
2730,89787,李商隱,3108,104867,李藩,1
2730,89787,李商隱,3288,112111,李羲叟,1
2730,89787,李商隱,3299,112217,李余,1
2730,89787,李商隱,3339,112916,李燁,1
2730,89787,李商隱,3502,117629,壽安公主,1
2730,89787,李商隱,3572,118703,姚栖筠,1
2730,89787,李商隱,3787,124417,韓琮,1
2730,89787,李商隱,3861,127796,著明,1
2730,89787,李商隱,3879,128330,薛巖賓,1
2730,89787,李商隱,4211,141627,楊戴,1
2730,89787,李商隱,4230,141800,楊戎,1
2730,89787,李商隱,4259,142894,楊籌,1
2730,89787,李商隱,4394,145404,趙滂,1
2730,89787,李商隱,4401,145524,趙祝,1
2730,89787,李商隱,4557,148834,契苾通,1
2730,89787,李商隱,4643,150501,羅劭興,1
2730,89787,李商隱,4662,151742,嚴廣休,1
2730,89787,李商隱,4772,154385,匡一,1
2730,89787,李商隱,4856,159697,劉從政,1
2730,89787,李商隱,4929,160937,劉映,1
2730,89787,李商隱,5394,177374,智玄,1
2730,89787,李商隱,5419,177614,鄭讜,1
2730,89787,李商隱,5501,178657,鄭茂休,1
2730,89787,李商隱,5515,178840,鄭愚,1
2750,91188,李顔,536,15862,王棨,1
2752,91203,李端,109,5306,康洽,1
2752,91203,李端,121,5509,庾光先,1
2752,91203,李端,294,8496,郭良輔,1
2752,91203,李端,511,15382,王密卿,1
2752,91203,李端,516,15584,王泌,1
2752,91203,李端,693,22025,元注,1
2752,91203,李端,947,29399,張叔宗,1
2752,91203,李端,980,30572,張淑,1
2752,91203,李端,1092,33310,張鎰,1
2752,91203,李端,1591,53024,衞雄,1
2752,91203,李端,2274,78625,房造,1
2752,91203,李端,2695,87985,太白道士,1
2752,91203,李端,2855,94825,李衡,1
2752,91203,李端,2925,99777,李龜年,1
2752,91203,李端,3045,103184,李潤,1
2752,91203,李端,3493,117425,韋弇,1
