id1,id2,weight
62302,111571,1
62302,112193,1
62302,112199,1
62302,112347,1
62302,112830,2
62302,66246,1
62302,115130,2
62302,115370,1
62302,115409,4
62302,115496,1
62302,115571,6
62302,115638,1
62302,115669,1
62302,116811,2
62302,117304,1
62302,500810,2
62302,117864,2
62302,118747,2
62302,120370,2
62302,500970,2
62302,122512,1
62302,122777,1
62302,122837,2
62302,122848,3
62302,123722,4
62302,124055,1
62302,124193,4
62302,124270,1
62302,125853,1
62302,126119,6
62302,127477,1
62302,127772,1
62302,128415,1
62302,128580,1
62302,129051,1
62302,129323,3
62302,129403,1
62302,130820,4
62302,133203,1
62302,139469,1
62302,139537,1
62302,140009,1
62302,140167,3
62302,140237,2
62302,140301,6
62302,501244,1
62302,140643,2
62302,140841,13
62302,140926,2
62302,141132,3
62302,141175,30
62302,141893,11
62302,142018,5
62302,142710,5
62302,143112,1
62302,143229,1
62302,143554,2
62302,144530,1
62302,144795,1
62302,148481,1
62302,183469,1
62302,150158,2
62302,150158,1
62302,150210,1
62302,151754,2
62302,152390,1
62302,152469,6
62302,152733,1
62302,152932,1
62302,153251,1
62302,153264,1
62302,153673,1
62302,153680,1
62302,154168,1
62302,154432,1
62302,154755,1
62302,155207,6
62302,155372,120
62302,160163,1
62302,160385,2
62302,160733,1
62302,163357,3
62302,163492,1
62302,163525,1
62302,163933,3
62302,163968,1
62302,167495,1
62302,167641,2
62302,167650,1
62302,68032,1
62302,168188,15
62302,168349,1
62302,168466,2
62302,168545,1
62302,169487,1
62302,170251,1
62302,170322,2
62302,172398,1
62302,172480,3
62302,173134,19
62302,174481,1
62302,175431,29
62302,177467,1
62302,177503,1
62302,177653,1
62302,178428,2
62302,178781,2
62302,178989,1
62302,179019,6
62302,180224,8
62302,180370,1
62302,181263,2
62302,116242,1
62302,19128,1
62302,16325,1
62302,96682,1
62302,72237,1
62302,121851,1
62302,52824,2
62302,96682,2
62302,100169,2
62302,56385,1
62302,5382,1
62302,141893,1
62302,16325,4
69876,48773,1
69876,62302,1
69876,112830,2
69876,133135,1
70034,144838,1
70068,19027,1
70112,14513,1
70112,32559,1
70112,99616,1
70112,175257,1
70135,129681,1
70156,60507,1
70162,3290,1
70162,181940,1
70162,8657,1
70162,11083,1
70162,13017,1
70162,14513,3
70162,14868,1
70162,17764,1
70162,18080,1
70162,18198,3
70162,22434,1
70162,22459,1
70162,25899,1
70162,25914,1
70162,26187,3
70162,28981,1
70162,29252,1
70162,31430,2
70162,36994,1
70162,36955,1
70162,36994,1
70162,37017,1
70162,37288,1
70162,37375,1
70162,58932,1
70162,61438,3
70162,70003,1
70162,71450,1
70162,72092,1
70162,73464,1
70162,75427,2
70162,79920,2
70162,82847,1
70162,183015,1
70162,83498,1
70162,89616,1
70162,92504,1
70162,93527,1
70162,101564,1
70162,102664,1
70162,103266,1
70162,104015,1
70162,104998,1
70162,500137,2
70162,110181,1
70162,112131,1
70162,116841,1
70162,117769,2
70162,121922,1
70162,122001,1
70162,122424,1
70162,123143,1
70162,124280,2
70162,125016,1
70162,128404,1
70162,132398,3
70162,138466,2
70162,501202,2
70162,138889,1
70162,139387,2
70162,139633,1
70162,145451,1
70162,145473,3
70162,70928,1
70162,152000,3
70162,154701,10
70162,183681,2
70162,164009,3
70162,165760,7
70162,165832,1
70162,168062,1
70162,175029,4
70162,71117,1
70162,177919,2
70162,181017,1
70162,181126,1
71399,38399,1
71450,14513,1
71450,18198,2
71450,31965,1
71450,31996,1
71450,29288,1
71450,32821,1
71450,73464,1
71450,76543,1
71450,79920,1
71450,183015,1
71450,100382,1
71450,132398,2
71450,71586,1
71450,138459,1
71450,152746,1
71450,183681,2
71450,164009,1
71450,175029,2
71450,180586,1
71450,180672,1
71450,180692,1
71450,7510,2
71450,183353,1
71450,164009,1
71450,177568,2
71450,56277,2
71850,7510,1
71886,24245,1
71886,43160,1
71886,52008,1
71886,122209,1
71886,160184,1
71943,38321,1
71943,39585,1
71983,74984,2
71983,88142,2
71983,164292,1
72043,100909,1
72043,7510,1
72115,105086,2
72154,112708,1
72172,97304,1
72201,112830,1
72212,116121,1
72212,117054,1
72237,69876,1
72237,112830,1
72237,62302,1
72307,110199,1
72307,140117,1
72402,2083,1
72402,6133,2
72402,36498,1
72402,43267,1
72402,48794,1
72402,88142,2
72402,109193,3
72402,111458,1
72402,124543,2
72402,129356,3
72402,145189,4
72402,147372,1
72402,150666,1
72402,154347,1
72402,170994,3
72402,177331,1
72402,177668,2
72402,180802,1
72402,500677,1
72684,148914,1
72689,177152,1
72689,124543,1
72820,92635,1
72930,175321,4
72930,177152,5
72969,177152,1
72982,78733,1
73009,109273,1
73095,180095,1
73101,100909,1
73101,113061,1
73101,143728,1
73101,155333,1
73101,7510,1
73101,152000,1
73183,43243,1
73183,58470,1
73183,75830,1
73183,79171,1
73237,76531,1
73237,76525,1
73237,182874,1
73256,26474,1
73256,110199,1
73268,146737,1
73306,105027,1
73437,24265,1
73437,150666,1
73459,23656,1
73505,88142,1
73633,464,1
73633,7290,1
73633,48491,1
73633,121945,1
73633,170994,1
73741,182816,1
73753,159071,1
73753,147216,1
73791,32583,1
73791,112721,1
73860,36498,2
73860,95753,1
73860,97304,1
73860,103568,1
73860,132539,2
73860,140777,1
73860,146402,1
73860,149060,1
73860,159129,1
73860,159157,1
73860,163879,1
73860,164292,2
73944,7510,1
73969,178543,1
74027,132488,1
74054,138,2
74054,8579,1
74054,9216,3
74054,74078,1
74054,74054,1
74054,62302,1
74054,81925,1
74054,83563,1
74054,96682,2
74054,99917,1
74054,112279,1
74054,118747,1
74054,126112,1
74054,145425,1
74054,150428,1
74054,153756,1
74054,155372,2
74054,166031,1
74054,180444,1
74303,133203,1
74316,122209,1
74324,107853,1
74324,3356,1
74344,83463,1
74357,11863,1
74357,14770,1
74357,74415,2
74357,155356,3
74357,159101,1
74357,170269,3
74357,172873,1
74415,74357,1
74415,74452,1
74415,146872,1
74415,155356,1
74415,167458,1
74415,167471,1
74467,101793,1
74496,6480,1
74496,11800,5
74496,15897,1
74496,16824,1
74496,18173,1
74496,28139,1
74496,36564,1
74496,37009,1
74496,39953,1
74496,42774,2
74496,51431,1
74496,73038,1
74496,74054,1
74496,74615,1
74496,81495,1
74496,92423,1
74496,94182,1
74496,106656,5
74496,107355,1
74496,111571,2
74496,116821,1
74496,117812,1
74496,121705,2
74496,121748,1
74496,74722,2
74496,74732,2
74496,122679,1
74496,124169,1
74496,124230,2
74496,126119,1
74496,127825,1
74496,132513,1
74496,136725,1
74496,146793,1
74496,147745,1
74496,148790,1
74496,150462,1
74496,152390,1
74496,152880,1
74496,153666,1
74496,159621,1
74858,11800,1
74858,42774,1
74858,121705,1
74858,121748,1
74858,121705,1
74858,74896,1
74858,163331,1
74858,61860,1
75013,122209,1
75033,7360,1
75033,85418,2
75033,87675,1
75033,94074,7
75033,101709,1
75033,109379,2
75033,147436,1
75033,148951,1
75033,180747,1
75138,144530,1
75180,122209,1
75303,11608,1
75303,15244,1
75303,41170,1
75303,41212,1
75303,42913,1
75303,75427,1
75303,89775,1
75303,139917,1
75303,170404,1
75416,77033,1
75427,15050,1
75427,181919,1
75427,76543,1
75427,182985,2
75427,100021,1
75427,128336,1
75427,148885,1
75427,183681,2
75427,180917,1
75645,42748,1
75650,48394,1
75666,148914,1
75678,35445,7
75711,85418,1
75781,99991,1
75794,45583,2
75794,17,1
75794,152573,1
75830,3308,1
75830,5801,1
75830,39585,1
75830,78933,1
75830,80758,1
75830,95187,1
75830,100786,2
75830,107853,10
75830,114927,1
75830,117054,1
75830,163542,1
75830,172508,1
75929,147372,1
75997,38399,1
76043,80452,1
76043,107384,1
76074,38122,1
76093,3356,1
76107,464,1
76107,153644,1
76107,153723,2
76150,3404,1
76150,7975,1
76150,11870,14
76150,15110,1
76150,16810,1
76150,24265,1
76150,43326,3
76150,48909,1
76150,57775,1
76150,62302,1
76150,73499,1
76150,81381,1
76150,83048,1
76150,85418,1
76150,97304,1
76150,129661,1
76150,130221,1
76150,130233,1
76150,140777,3
76150,141703,1
76150,129721,1
76150,142853,1
76150,150666,1
76150,167546,1
76150,168107,1
76150,76406,1
76150,181042,1
76477,26474,1
76477,110199,5
76477,149675,1
76525,76531,1
76525,73237,1
76525,182874,1
76531,76525,1
76531,73237,1
76531,182874,1
76635,7334,1
76635,8738,1
76635,19128,4
76635,42774,1
76635,62302,13
76635,83563,1
76635,87359,1
76635,87544,1
76635,95774,1
76635,150328,1
76635,153638,1
76785,12722,1
76785,76827,1
76785,76827,7
76827,12722,1
76827,76785,7
76880,52335,1
76926,105086,2
76940,86115,1
76940,130391,2
76982,5801,1
76982,26474,2
76982,107853,1
76982,110199,2
76982,172508,1
77033,4711,2
77033,4822,4
77033,5237,1
77033,14507,1
77033,18120,1
77033,24192,1
77033,30535,1
77033,32792,2
77033,182081,1
77033,41261,4
77033,43004,1
77033,182324,2
77033,45569,1
77033,59840,1
77033,61938,4
77033,72085,1
77033,75416,1
77033,182869,4
77033,78062,4
77033,81540,4
77033,83048,1
77033,86288,12
77033,87334,2
77033,88025,1
77033,92911,2
77033,93150,1
77033,93312,6
77033,97304,1
77033,100283,1
77033,100319,1
77033,100334,1
77033,107818,2
77033,112922,8
77033,118234,2
77033,118278,1
77033,120416,1
77033,500967,1
77033,122699,12
77033,126051,3
77033,127707,1
77033,129302,3
77033,145398,1
77033,152540,1
77033,154689,1
77033,159637,2
77033,166445,2
77033,167264,4
77033,167283,2
77033,167708,1
77033,167792,1
77033,168495,1
77033,168524,1
77033,169301,1
77033,168113,1
77033,170293,2
77033,173088,1
77033,77910,6
77033,175251,1
77033,175264,2
77033,122699,2
77033,182081,1
77033,8014,1
77033,181580,1
77033,501814,1
77033,182324,1
77033,166652,1
78056,133203,1
78062,182324,1
78062,73279,1
78062,77033,3
78062,86288,2
78138,26474,1
78138,110199,1
78159,130287,1
78159,163372,1
78227,11620,1
78242,16066,1
78242,86414,1
78242,174975,1
78343,153451,1
78384,105086,1
78384,154558,1
78384,122157,1
78428,80157,1
78605,122209,1
78687,7510,1
78694,7510,1
78783,26474,1
78783,80536,1
78783,81944,1
78783,110199,1
78933,107853,1
79096,501245,1
79096,168537,1
79096,94189,1
79110,141505,1
79151,76134,1
79157,24265,1
79192,51597,1
79245,37388,1
79245,147203,1
79256,14380,1
79256,79270,1
79256,181757,1
79256,71258,1
79256,73383,1
79256,79752,1
79256,80157,1
79256,87544,1
79256,115931,2
79256,124525,2
79256,126119,1
79256,131071,1
79256,163643,1
79256,180342,1
79406,180586,1
79412,30694,1
79412,110199,1
79412,141560,1
79412,183681,1
79575,19128,3
79575,78384,1
79575,78899,3
79575,107692,1
79575,133185,1
79575,147196,1
79575,181352,1
79575,155372,1
79752,182718,1
79752,75427,1
79752,79256,2
79752,182925,2
79752,79575,1
79752,80157,2
79752,90958,1
79752,111571,2
79752,116775,1
79752,126119,1
79752,140709,1
79752,163518,1
79920,28981,2
79920,75427,1
79920,93536,3
79920,104015,1
79920,139406,2
79988,107853,1
80023,51958,1
80056,107853,1
80101,79914,1
80107,9120,1
80157,31430,1
80157,32002,1
80157,36443,1
80157,45562,1
80157,51540,1
80157,56094,1
80157,75427,1
80157,79752,1
80157,110093,1
80157,131071,1
80157,140939,1
80157,155372,1
80157,175007,1
80309,107853,1
80377,39585,1
80377,78933,2
80377,107853,6
80452,76043,1
80452,93312,1
80452,107384,2
80452,147759,1
80536,26474,4
80536,81944,1
80536,110199,5
80536,123250,1
80536,16649,1
80536,26474,2
80536,37044,1
80536,57367,1
80536,59483,1
80536,78783,1
80536,81944,1
80536,110199,2
80536,122366,1
80536,133203,1
80536,143365,1
80536,145243,1
80711,30694,1
80742,15273,1
80758,5253,1
80758,7208,1
80758,15194,1
80758,17498,1
80758,17776,2
80758,38321,2
80758,39520,1
80758,39585,13
80758,44360,3
80758,48192,1
80758,182504,1
80758,61986,1
80758,78702,1
80758,78933,1
80758,80749,2
80758,37234,1
80758,83875,1
80758,87465,1
80758,87862,1
80758,100786,2
80758,105074,1
80758,107853,17
80758,110188,1
80758,112100,1
80758,117054,1
80758,118023,1
80758,118644,1
80758,123250,1
80758,124960,1
80758,128391,1
80758,132189,2
80758,140003,1
80758,142939,1
80758,145142,1
80758,148138,3
80758,149259,4
80758,500312,1
80758,169497,1
80758,170441,1
80758,107853,1
81413,101793,1
81431,166085,1
81448,101793,1
81471,101793,1
81471,166085,1
81557,110199,1
81613,95774,2
81613,140968,2
81638,93312,2
81658,136878,1
81814,12722,1
81814,17842,1
81822,52300,1
81822,79736,1
81837,110199,1
81843,144585,1
81902,118747,1
81944,26474,3
81944,80536,1
81944,110199,3
82045,118383,1
82045,125834,1
82045,150666,1
82103,23436,1
82103,24265,1
82103,25952,1
82103,26148,1
82103,44430,1
82103,58101,1
82103,61932,1
82103,76441,1
82103,84938,1
82103,90908,1
82103,91048,1
82103,112721,1
82103,118747,1
82103,130334,1
82103,148523,1
82103,152944,1
82103,153325,2
82103,153527,1
82103,153756,1
82103,166477,1
82103,167614,1
82103,168076,1
82103,173134,1
82103,173830,1
82103,174345,1
82103,178428,1
82913,45583,3
82913,17,2
82913,152573,2
82913,154417,2
83005,130182,1
83017,32002,1
83017,136878,2
83059,11090,1
83100,93489,1
83100,100382,1
83100,7510,2
83100,45583,10
83100,86202,6
83100,183159,1
83100,58021,1
83284,145462,1
83301,181238,1
83328,59652,1
83381,26474,1
83381,110199,1
83393,37835,1
83411,8352,1
83411,106601,1
83446,26474,1
83479,17970,1
83479,56676,1
83504,150048,1
83504,163746,1
83526,121748,1
83555,175138,1
83563,68,2
83563,6458,1
83563,15903,1
83563,19128,1
83563,74054,1
83563,78313,1
83563,78319,1
83645,152791,1
83645,168021,1
83659,146530,1
83729,152000,2
83747,48028,1
83747,95774,1
83864,183037,1
83864,52700,1
83864,10842,2
83875,44,1
83875,3308,1
83875,5253,1
83875,5801,1
83875,16643,1
83875,22375,1
83875,32899,1
83875,37720,1
83875,38321,1
83875,39585,4
83875,44360,1
83875,45415,1
83875,45429,1
83875,182486,1
83875,182504,1
83875,58470,1
83875,71943,1
83875,78933,5
83875,80056,1
83875,87862,2
83875,94049,1
83875,100786,1
83875,102092,2
83875,106829,1
83875,107267,1
83875,107853,27
83875,111545,1
83875,114927,1
83875,115290,1
83875,117054,2
83875,123984,2
83875,84235,1
83875,128438,1
83875,130890,1
83875,132189,1
83875,139957,1
83875,140117,1
83875,142841,1
83875,152614,1
83875,163383,1
83875,166407,1
83875,172508,1
83875,174338,1
84364,15388,1
84364,83011,1
84364,107384,2
84364,153644,1
84364,159627,1
84461,29450,1
84461,44360,1
84586,92595,1
84592,172333,1
84619,166616,1
84619,111571,1
84690,113015,1
84701,85021,1
84701,500513,1
84701,175616,1
84780,59602,1
84780,83094,1
84780,92412,1
84780,105086,2
84780,106745,1
84780,116902,1
84840,26474,1
84840,110199,1
84865,105086,3
84865,140554,1
84865,53451,1
84893,43085,1
84893,145622,1
84914,14223,1
84920,14223,1
85021,7102,2
85021,70010,1
85021,118690,1
85021,152000,3
85190,79116,1
85195,132539,1
85231,150350,1
85294,170315,1
85307,28859,1
85319,37138,1
85324,12908,1
85412,75947,1
85418,8547,1
85418,11453,1
85418,11735,1
85418,15414,1
85418,17935,1
85418,23874,1
85418,34682,2
85418,44449,1
85418,48601,1
85418,85532,2
85418,58415,1
85418,75947,1
85418,78762,1
85418,80332,1
85418,81389,1
85418,84938,1
85418,86127,1
85418,87812,1
85418,89787,1
85418,92331,1
85418,93447,4
85418,94074,1
85418,95774,5
85418,100650,35
85418,102477,3
85418,103306,1
85418,104929,1
85418,107330,1
85418,109170,1
85418,109379,1
85418,110137,1
85418,184036,1
85418,112721,1
85418,116218,1
85418,117466,1
85418,117708,1
85418,122618,1
85418,127723,2
85418,128455,1
85418,129595,1
85418,136725,1
85418,139742,2
85418,145650,1
85418,146686,1
85418,150417,1
85418,155372,1
85418,163904,1
85418,163910,1
85418,167664,1
85418,168376,1
85418,169962,3
85418,172977,1
85418,177313,1
85418,178520,1
85418,116940,1
86180,114927,1
86185,169788,2
86202,93489,1
86202,100382,1
86202,83100,6
86202,183159,1
86281,7510,1
86288,77033,3
86288,78062,1
86288,100319,1
86288,112922,1
86402,4767,1
86459,78242,1
86459,183081,1
86604,123071,2
86649,8453,1
86649,13017,1
86649,16649,2
86649,30673,1
86649,35941,1
86649,39404,1
86649,49272,2
86649,106835,1
86649,110199,1
86649,127542,3
86649,160645,1
86649,163668,1
86806,152000,1
86835,4786,1
86852,4869,1
86852,12914,2
86852,14513,1
86852,16007,1
86852,18198,1
86852,18816,1
86852,181866,1
86852,26187,1
86852,31430,1
86852,34642,1
86852,37620,1
86852,38209,1
86852,45543,1
86852,51946,1
86852,70162,1
86852,78643,1
86852,78649,1
86852,79998,1
86852,183015,1
86852,83405,1
86852,100021,2
86852,103580,1
86852,104015,1
86852,106774,1
86852,107233,2
86852,116025,1
86852,118227,1
86852,87095,1
86852,132398,1
86852,138707,1
86852,140995,1
86852,160821,1
86852,165931,1
86852,175616,2
86852,177620,1
86852,181174,1
87254,3356,1
87268,11620,1
87268,16066,1
87286,30610,1
87286,53405,1
87562,105086,1
87630,105998,1
87630,126051,1
87682,100909,1
87682,7510,2
87700,53184,1
87738,182276,9
87795,43558,1
87801,118315,1
87862,107853,1
88038,86450,1
88047,15153,1
88052,145356,1
88066,88068,1
88142,7241,1
88142,7510,1
88142,14971,1
88142,18977,1
88142,22235,1
88142,29675,1
88142,31699,18
88142,88275,1
88142,36605,2
88142,37213,1
88142,37462,1
88142,49138,1
88142,51553,1
88142,55406,1
88142,56014,6
88142,56248,1
88142,62302,1
88142,71983,3
88142,73453,1
88142,75811,1
88142,76140,1
88142,78384,1
88142,80674,2
88142,85158,1
88142,88135,1
88142,95774,1
88142,97304,1
88142,105878,3
88142,107330,1
88142,115319,2
88142,130698,1
88142,133185,1
88142,140652,1
88142,501254,1
88142,146586,2
88142,150369,2
88142,152694,1
88142,164292,88
88142,169240,1
88142,174795,2
88142,31699,2
88142,59515,1
89665,2083,1
89692,101726,1
89730,117941,1
89787,5409,1
89787,7347,2
89787,7235,1
89787,8152,1
89787,8621,1
89787,11634,1
89787,11968,1
89787,16014,7
89787,17578,1
89787,17752,1
89787,29543,1
89787,500700,3
89787,37636,1
89787,38094,1
89787,38275,1
89787,43041,1
89787,45314,1
89787,182288,1
89787,85418,1
89787,52528,1
89787,55378,1
89787,55464,1
89787,55696,1
89787,55976,1
89787,57398,1
89787,57768,1
89787,58434,4
89787,58918,1
89787,60507,1
89787,62122,1
89787,72237,1
89787,74350,1
89787,78831,1
89787,79213,1
89787,80326,1
89787,81401,1
89787,83563,1
89787,85418,2
89787,88030,1
89787,89755,1
89787,91042,1
89787,91139,1
89787,92469,1
89787,92646,1
89787,94170,1
89787,95774,4
89787,101259,2
89787,101680,2
89787,102477,1
89787,104748,1
89787,104867,1
89787,104988,2
89787,105638,1
89787,109379,2
89787,110137,1
89787,111526,2
89787,112111,1
89787,112217,1
89787,112721,1
89787,112916,1
89787,115988,2
89787,116940,2
89787,117629,1
89787,118703,1
89787,121472,1
89787,122624,2
89787,124417,1
89787,124543,1
89787,125152,1
89787,125950,7
89787,126119,1
89787,127796,1
89787,128330,1
89787,130334,1
89787,131115,2
89787,133203,2
89787,136632,2
89787,136725,3
89787,138896,2
89787,140301,1
89787,141175,2
89787,141627,1
89787,141800,1
89787,141893,1
89787,142894,1
89787,143229,1
89787,143709,4
89787,144375,7
89787,145404,1
89787,145524,1
89787,145564,3
89787,147942,1
89787,148834,1
89787,150501,1
89787,150501,1
89787,151742,1
89787,154385,1
89787,159697,1
89787,160514,4
89787,160937,1
89787,169064,1
89787,169487,1
89787,500400,2
89787,172977,21
89787,173134,7
89787,177374,1
89787,177614,1
89787,177637,4
89787,177826,1
89787,178657,1
89787,178840,1
89787,178928,2
90908,173134,1
91071,19128,1
91071,62302,1
91188,15862,1
91203,5306,1
91203,5509,1
91203,8496,1
91203,8643,1
91203,14513,1
91203,15382,1
91203,15584,1
91203,15612,2
91203,18994,1
91203,22025,1
91203,181866,1
91203,22459,1
91203,22683,1
91203,29399,1
91203,30572,1
91203,31430,1
91203,31965,3
91203,33310,1
91203,43558,14
91203,45583,2
91203,49552,5
91203,52737,4
91203,53024,1
91203,70162,1
91203,71450,3
91203,71924,1
91203,73464,1
91203,73556,1
91203,78625,1
91203,81855,1
91203,83100,1
91203,86852,1
91203,87985,1
91203,93536,1
91203,94825,1
91203,99777,1
91203,100542,1
91203,103184,1
91203,117425,1
91203,500807,1
91203,117530,8
91203,117748,1
91203,117842,2
91203,91808,1
91203,120454,1
91203,122595,1
91203,124511,2
91203,127419,1
91203,127542,13
91203,127713,1
91203,128336,1
91203,129107,2
91203,132398,1
91203,140826,1
91203,140826,1
91203,143456,1
91203,143594,1
91203,144401,6
91203,145473,1
91203,148617,3
91203,163739,1
91203,163746,1
91203,170381,1
91203,175616,3
91203,178195,2
91203,179886,3
91203,180427,1
91203,180461,1
91203,180692,1
92250,182495,1
92250,147336,1
92510,26474,1
92510,110199,1
92538,102092,1
92563,183188,1
92583,112574,1
92583,122072,1
92652,105086,3
92652,140554,1
92652,154521,1
92652,53451,1
92978,147230,1
92978,147230,1
93150,182075,2
93150,60507,1
93150,80452,1
93150,81652,1
93150,84364,4
93150,86288,1
93150,93312,4
93150,103293,1
93150,124439,1
93150,168524,1
93150,33241,1
93150,182075,3
93150,77033,1
93150,93312,1
93150,105998,1
93304,93304,1
93312,33241,1
93312,77033,1
93312,93150,1
93312,107808,1
93312,107827,1
93312,107837,1
93521,52335,1
93536,8352,1
93571,2083,3
93571,18971,1
93571,23323,1
93571,28311,1
93571,29675,1
93571,30599,1
93571,35812,4
93571,58290,1
93571,58296,1
93571,58974,1
93571,182780,3
93571,93759,1
93571,86555,1
93571,92720,5
93571,94222,3
93571,99610,1
93571,102477,1
93571,103245,2
93571,117396,1
93571,500847,1
93571,121472,2
93571,122431,1
93571,136725,1
93571,136797,1
93571,141132,1
93571,144771,1
93571,147422,1
93571,148523,1
93571,150224,1
93571,153281,1
93571,177517,1
93571,177737,1
93571,178413,1
94035,101726,1
94064,107853,1
94106,14223,2
94157,164235,1
94164,15414,1
94189,79096,1
94189,501245,1
94189,168537,1
94222,96682,1
94262,10,1
94262,9216,1
94262,10774,1
94262,11120,2
94262,17879,1
94262,22245,1
94262,24265,2
94262,31946,1
94262,37003,1
94262,37492,1
94262,38182,1
94262,45289,1
94262,58174,2
94262,72352,1
94262,73719,1
94262,80496,1
94262,81913,1
94262,84987,1
94262,85021,1
94262,85143,1
94262,181348,1
94262,88066,1
94262,93571,1
94262,109266,1
94262,112708,1
94262,116940,1
94262,116940,1
94262,118200,1
94262,118370,1
94262,118508,1
94262,118747,1
94262,121797,4
94262,127953,3
94262,118074,1
94262,143356,1
94262,145531,1
94262,147942,1
94262,147991,2
94262,153159,2
94262,153435,2
94262,160547,1
94262,166341,4
94262,178664,2
94871,102092,1
94904,167364,1
94910,110199,1
94910,160196,1
95096,168482,1
95109,87862,1
95109,101069,1
95109,107853,1
95187,95187,3
95187,7208,1
95187,28859,1
95187,37234,1
95187,38321,1
95187,39585,5
95187,44360,1
95187,55689,1
95187,73025,1
95187,87465,1
95187,87862,1
95187,95109,2
95187,102092,1
95187,107853,25
95187,117054,2
95187,138604,1
95187,132189,4
95187,138604,1
95187,154601,2
95187,169497,2
95187,172508,1
95187,107853,1
95549,464,1
95549,2083,1
95549,28541,1
95549,36279,1
95549,59540,2
95549,97304,1
95549,160962,1
95549,178180,1
95774,7510,1
95774,18073,1
95774,16325,3
95774,16742,1
95774,19128,3
95774,28139,2
95774,59209,1
95774,69991,1
95774,78453,3
95774,83747,3
95774,85158,1
95774,87506,1
95774,91048,1
95774,183192,1
95774,112721,3
95774,115409,1
95774,116821,1
95774,117304,1
95774,129403,1
95774,130820,1
95774,150411,1
95774,155372,2
96502,138911,1
96502,160053,1
96566,89682,1
96581,2004,1
96581,75427,1
96581,100021,1
96581,152805,1
96618,23323,1
96635,39556,1
96635,48352,1
96682,68,1
96682,6904,2
96682,8327,1
96682,8657,1
96682,11800,1
96682,14339,2
96682,15298,1
96682,15414,1
96682,16742,1
96682,96682,3
96682,29195,1
96682,33171,1
96682,34682,1
96682,36424,1
96682,39514,1
96682,42774,1
96682,48028,1
96682,182726,1
96682,58007,1
96682,60507,2
96682,62302,4
96682,71399,1
96682,73627,1
96682,83747,1
96682,92549,1
96682,92629,1
96682,94131,1
96682,95774,1
96682,100021,1
96682,102262,1
96682,103360,1
96682,107534,1
96682,109606,1
96682,111535,1
96682,112238,1
96682,112778,3
96682,113061,2
96682,115028,1
96682,115669,2
96682,121705,1
96682,123023,1
96682,123978,1
96682,129129,1
96682,130679,1
96682,131115,1
96682,138911,1
96682,139910,1
96682,151775,1
96682,155372,1
96682,159704,2
96682,160537,1
96682,160660,1
96682,169872,1
96682,172313,2
96682,175107,1
96682,181345,4
97304,97306,1
97304,3233,1
97304,181940,1
97304,4883,1
97304,5109,2
97304,7510,1
97304,8052,1
97304,8126,1
97304,8259,1
97304,8407,1
97304,9015,1
97304,9169,1
97304,11437,1
97304,11519,2
97304,14693,2
97304,15400,1
97304,15925,1
97304,16713,1
97304,16720,1
97304,16917,2
97304,18013,1
97304,22223,1
97304,22522,14
97304,23174,1
97304,23764,1
97304,23958,4
97304,25690,1
97304,26272,2
97304,26474,1
97304,28341,2
97304,29156,1
97304,30622,1
97304,97696,2
97304,32432,1
97304,33220,2
97304,34668,1
97304,35633,1
97304,35913,1
97304,36417,1
97304,36916,1
97304,36961,5
97304,37288,1
97304,38309,1
97304,41206,1
97304,41346,5
97304,48866,1
97304,48916,2
97304,49272,1
97304,51501,1
97304,51553,2
97304,52868,1
97304,55113,1
97304,55154,1
97304,182485,3
97304,55476,1
97304,55488,2
97304,57197,2
97304,57317,4
97304,57623,4
97304,58367,9
97304,58648,1
97304,59372,2
97304,59645,1
97304,59793,1
97304,59867,2
97304,60867,2
97304,62225,1
97304,72172,1
97304,73101,1
97304,73249,1
97304,73944,1
97304,74012,4
97304,500025,1
97304,76513,1
97304,500014,1
97304,79116,1
97304,80084,1
97304,80094,1
97304,80138,1
97304,80319,1
97304,80426,7
97304,81342,1
97304,81352,1
97304,81460,2
97304,81523,2
97304,81594,2
97304,84820,1
97304,91180,1
97304,92623,1
97304,92710,2
97304,92924,1
97304,92948,1
97304,94043,1
97304,95109,1
97304,95735,1
97304,96475,2
97304,96484,2
97304,99556,1
97304,99972,1
97304,99999,1
97304,100155,1
97304,100552,1
97304,101062,1
97304,101241,2
97304,101638,1
97304,101694,3
97304,102286,1
97304,102435,1
97304,102575,1
97304,103227,4
97304,103920,1
97304,104727,1
97304,105027,1
97304,105068,1
97304,106620,1
97304,106758,1
97304,107361,1
97304,107461,1
97304,109177,2
97304,109284,1
97304,109303,4
97304,110154,1
97304,110199,7
97304,111556,1
97304,112094,1
97304,98667,1
97304,112254,1
97304,112261,1
97304,112273,1
97304,112652,1
97304,115342,2
97304,115508,1
97304,115614,1
97304,115910,1
97304,115964,2
97304,116841,1
97304,121627,1
97304,121821,1
97304,121904,1
97304,500038,1
97304,122979,1
97304,123250,1
97304,123954,1
97304,124126,1
97304,124392,3
97304,124901,1
97304,98860,1
97304,129033,1
97304,130487,1
97304,130950,1
97304,133203,3
97304,138506,2
97304,139387,1
97304,139487,1
97304,139742,4
97304,501251,2
97304,141560,1
97304,141654,1
97304,143174,1
97304,143187,1
97304,143339,1
97304,143582,1
97304,143750,1
97304,144452,1
97304,144789,1
97304,145048,1
97304,145606,2
97304,146246,1
97304,146433,3
97304,146446,1
97304,146618,3
97304,146455,2
97304,500045,1
97304,147297,3
97304,148885,1
